,Edit-Distance Immediate Similarity,Edit-Distance Full Similarity,Jaccard Index Similarity,Longest Maximal Independent Set,Number of Maximal Cliques,Longest Maximal Clique
364,1.0,1.0,0.0,24,37440,3
365,0.0,0.0,0.0,24,37440,3
366,1.0,1.0,0.0,24,37440,3
367,0.0,0.0,0.0,24,37440,3
368,1.0,1.0,0.0,24,37440,3
369,1.0,1.0,0.0,24,37440,3
370,0.0,0.0,0.0,24,37440,3
371,1.0,1.0,0.0,24,37440,3
372,0.0,0.7455287715582847,0.11637785592020211,24,37440,3
373,0.0,0.16943835717233746,0.11637785592020208,24,37440,3
374,0.0,0.0,0.0,24,37440,3
375,1.0,1.0,0.0,24,37440,3
376,0.0,0.8064319191637898,0.13509674067670202,24,37440,3
377,0.0,0.25200997473868436,0.13509674067670202,24,37440,3
378,0.0,0.0,0.0,24,37440,3
379,1.0,1.0,0.0,24,37440,3
380,0.0,0.0,0.0,24,37440,3
381,1.0,1.0,0.0,24,37440,3
382,0.0,0.3706955997036585,0.11013498578192674,24,37440,3
383,0.0,0.3706955997036585,0.11013498578192674,24,37440,3
384,0.0,0.3006654254757025,0.10854907456360298,24,37440,3
385,0.0,0.7516635636892562,0.10854907456360298,24,37440,3
386,0.0,0.8064319191637898,0.13904629287571346,24,37440,3
387,0.0,0.2688106397212633,0.13904629287571343,24,37440,3
388,0.0,0.690245515397581,0.11371308032345422,24,37440,3
389,0.0,0.1568739807721774,0.1137130803234542,24,37440,3
390,0.0,0.0,0.0,24,37440,3
391,0.0,0.0,0.0,24,37440,3
392,0.0,0.0,0.0,24,37440,3
393,0.0,0.0,0.0,24,37440,3
394,0.0,0.0,0.0,24,37440,3
395,0.0,0.0,0.0,24,37440,3
396,0.0,0.0,0.0,24,37440,3
397,0.0,0.0,0.0,24,37440,3
398,0.0,0.0,0.0,24,37440,3
399,1.0,1.0,0.0,24,37440,3
400,0.0,0.5955622876571742,0.2175091464850894,24,37440,3
401,0.0,0.9926038127619571,0.2175091464850894,24,37440,3
402,0.0,0.0,0.0,24,37440,3
403,1.0,1.0,0.0,24,37440,3
404,0.0,0.0,0.0,24,37440,3
405,1.0,1.0,0.0,24,37440,3
406,0.0,0.0,0.0,24,37440,3
407,1.0,1.0,0.0,24,37440,3
408,0.0,0.3706955997036585,0.09332691594051688,24,37440,3
409,0.0,0.18534779985182936,0.09332691594051687,24,37440,3
410,0.0,0.8064319191637898,0.24673791659525732,24,37440,3
411,0.0,0.40321595958189493,0.2467379165952573,24,37440,3
412,0.0,0.8064319191637898,0.30687481976013475,24,37440,3
413,0.0,0.576022799402707,0.3068748197601347,24,37440,3
414,0.0,0.3706955997036585,0.07889739846728072,24,37440,3
415,0.0,0.2316847498147866,0.07889739846728072,24,37440,3
416,0.3139918380575347,0.7108230927258731,0.15813168948836484,24,37440,3
417,0.12559673522301384,0.1974508590905203,0.15813168948836479,24,37440,3
418,0.0,0.0,0.0,24,37440,3
419,0.0,0.0,0.0,24,37440,3
420,0.0,0.5730636247141057,0.09666521110910398,24,37440,3
421,0.0,0.2204090864285022,0.09666521110910396,24,37440,3
422,0.0,0.21983686066889518,0.0770816319983662,24,37440,3
423,0.0,0.274796075836119,0.07708163199836619,24,37440,3
424,0.0,0.0,0.0,24,37440,3
425,0.0,0.0,0.0,24,37440,3
426,0.0,0.18065047704064852,0.07342496701219847,24,37440,3
427,0.0,0.9032523852032428,0.07342496701219847,24,37440,3
428,0.0,0.0,0.0,24,37440,3
429,1.0,1.0,0.0,24,37440,3
430,0.0,0.0,0.0,24,37440,3
431,0.0,0.0,0.0,24,37440,3
432,0.0,0.3706955997036585,0.07404610788359038,24,37440,3
433,0.0,0.2316847498147866,0.07404610788359038,24,37440,3
434,0.0,0.0,0.0,24,37440,3
435,0.0,0.0,0.0,24,37440,3
436,0.0,0.0,0.0,24,37440,3
437,1.0,1.0,0.0,24,37440,3
438,1.0,1.0,0.0,24,37440,3
439,0.0,0.0,0.0,24,37440,3
440,1.0,1.0,0.0,24,37440,3
